id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
cdbd5ee1-610c-4069-be9d-6170bf94981f,Claire Baker,Claire Baker,Claire.Baker.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,5,2021-05-08,http://scottishparliament.thirdlight.com/file/49246913874,,,Q3179541,Q1931762
cf78a98a-364e-486f-b633-fdef9d1b9636,Clare Adamson,Clare Adamson,Clare.Adamson.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10780,Motherwell and Wishaw,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35820938229,,,Q10658,Q1949654
d6bfedb2-1c84-464c-9053-d61a6e938210,Clare Haughey,Clare Haughey,Clare.Haughey.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10833,Rutherglen,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783687418,,,Q10658,Q2177847
caf9ff25-41d0-4b6a-8db6-36f678c8c8e3,Colin Beattie,Colin Beattie,Colin.Beattie.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10826,Midlothian North and Musselburgh,5,2021-05-08,http://scottishparliament.thirdlight.com/file/38395638303,,,Q10658,Q1932000
114ccf84-6453-44a7-8ac3-b1a57271291c,Colin Smyth,Colin Smyth,Colin.Smyth.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10837,South Scotland,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783688355,,,Q3179541,Q1749544
15e73e57-bc7d-43c0-bf0f-c57dfc268535,Collette Stevenson,Collette Stevenson,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10747,East Kilbride,5,2021-05-08,,,,Q10658,Q477746
77804ef0-9098-4a86-870e-bd58ee5f2d9c,Craig Hoy,Craig Hoy,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10837,South Scotland,5,2021-05-08,,,,Q3243587,Q1749544
cc7bf3a8-e733-4764-abe3-914693d2eed5,Daniel Johnson,Daniel Johnson,Daniel.Johnson.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10814,Edinburgh Southern,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35820937956,,,Q3179541,Q5338259
a951301e-c6da-4444-9629-ac76f1b7e400,David Torrance,David Torrance,David.Torrance.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10775,Kirkcaldy,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35800414488,,,Q10658,Q1392204
ff10e1c4-ee3a-43eb-a136-a07a9af9c701,Dean Lockhart,Dean Lockhart,Dean.Lockhart.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783688782,,,Q3243587,Q1931762
ca00e8c6-93f1-4fef-b8a3-81f05e4dc13c,Donald Cameron,Donald Cameron,Donald.Cameron.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10718,Highlands and Islands,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35786761150,,,Q3243587,Q1549306
42a59d7b-e524-4865-aede-4a0c1dfcbe01,Douglas Lumsden,Douglas Lumsden,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10721,North East Scotland,5,2021-05-08,,,,Q3243587,Q1647853
a82f486e-40db-4df7-b554-f7de18b26b6a,Douglas Ross,Douglas Ross,Douglas.Ross.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10718,Highlands and Islands,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783687368,,,Q3243587,Q1549306
ce6317a5-55c6-4b8f-a218-755467a84cd7,Edward Mountain,Edward Mountain,Edward.Mountain.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10718,Highlands and Islands,5,2021-05-08,http://scottishparliament.thirdlight.com/file/46587430194,,,Q3243587,Q1549306
bf572189-dc4a-45ba-82ca-0f68905f875e,Elena Whitham,Elena Whitham,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10733,"Carrick, Cumnock and Doon Valley",5,2021-05-08,,,,Q10658,Q925833
93c23088-9b0b-4962-bbdb-adee895fa80f,Elizabeth Smith,Elizabeth Smith,Elizabeth.Smith.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35818225410,,,Q3243587,Q1931762
22b5768b-7b8b-4e3f-b896-d7c7ae47521c,Emma Harper,Emma Harper,Emma.Harper.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10837,South Scotland,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35818497399,,,Q10658,Q1749544
859c0bda-5ca2-490c-bcab-9a98acbef30a,Emma Roddick,Emma Roddick,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10718,Highlands and Islands,5,2021-05-08,,,,Q10658,Q1549306
910fb6b2-7f1b-4c2c-b34f-5d8829f8daed,Evelyn Tweed,Evelyn Tweed,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10791,Stirling,5,2021-05-08,,,,Q10658,Q2350325
abfc292b-3ba3-4e1f-98e5-e5b96d8e3de0,Fergus Ewing,Fergus Ewing,Fergus.Ewing.msp@parliament.scot,FergusEwingMSP,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10823,Inverness and Nairn,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35943512647,male,Q559022,Q10658,Q1396337
3285071d-0bba-420d-8173-a521386a60f9,Finlay Carson,Finlay Carson,Finlay.Carson.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10818,Galloway and West Dumfries,5,2021-05-08,http://scottishparliament.thirdlight.com/file/40400707229,,,Q3243587,Q1492567
d79326a6-0361-434d-aad6-c164cb609d96,Fiona Hyslop,Fiona Hyslop,Fiona.Hyslop.msp@parliament.scot,FionaHyslop,fjhyslop,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10776,Linlithgow,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35855660228,female,Q1418512,Q10658,Q1569402
fcfd142e-6726-4db9-b875-f20c6c8d2eb3,Foysol Choudhury,Foysol Choudhury,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10836,Lothian,5,2021-05-08,,,,Q3179541,Q1871077
f09fe6a3-9acd-443f-94d1-4ca629bb8895,Fulton MacGregor,Fulton MacGregor,Fulton.MacGregor.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10737,Coatbridge and Chryston,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783689308,,,Q10658,Q1104440
6b7c28f3-3e40-4568-a5f5-aabfcced3540,George Adam,George Adam,George.Adam.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10828,Paisley,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35820937738,,,Q10658,Q2046519
dded1977-48e7-4309-a1a1-29c93503dec6,Gillian Mackay,Gillian Mackay,,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10716,Central Scotland,5,2021-05-08,,,,Q1256956,Q1053991
7993467b-bf8e-4bfe-a3c9-42cdd4770f51,Gillian Martin,Gillian Martin,Gillian.Martin.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10799,Aberdeenshire East,5,2021-05-08,http://scottishparliament.thirdlight.com/file/44304964199,,,Q10658,Q319516
c99604f8-3b36-441e-ba7f-629dd1dda508,Gordon MacDonald,Gordon MacDonald,Gordon.MacDonald.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10753,Edinburgh Pentlands,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35817741458,,,Q10658,Q1284757
43ea967f-4eab-4479-8fb2-4b5eb85c84fc,Graeme Dey,Graeme Dey,Graeme.Dey.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10803,Angus South,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35802798381,,,Q10658,Q544610
6465d8c8-9d25-482e-ac4f-471e7abbed06,Graham Simpson,Graham Simpson,Graham.Simpson.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10716,Central Scotland,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783686696,,,Q3243587,Q1053991
52b9a3fa-78ca-41da-ba4d-f070617e5a7d,Humza Yousaf,Humza Yousaf,Humza.Yousaf.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10765,Glasgow Pollok,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35922512428,,,Q10658,Q1529523
d25820f4-bacf-4f6e-8193-9153c82c08fb,Ivan McKee,Ivan McKee,Ivan.McKee.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10820,Glasgow Provan,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783688223,,,Q10658,Q1529525
c4fc08a0-44c3-4f11-86df-ea7a0aa8e136,Jackie Baillie,Jackie Baillie,Jackie.Baillie.msp@parliament.scot,jackiebmsp,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10741,Dumbarton,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35855660953,female,Q544729,Q3179541,Q1719129
75fa1265-c57f-46cc-b18a-c53c1fb064ad,Jackie Dunbar,Jackie Dunbar,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10797,Aberdeen Donside,5,2021-05-08,,,,Q10658,Q319480
10bdc96e-efd0-41f4-b439-01dc0adcffeb,Jackson Carlaw,Jackson Carlaw,Jackson.Carlaw.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10749,Eastwood,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35799295215,,,Q3243587,Q1278307
06294838-1735-4ce9-b3b4-b78c350f6620,James Dornan,James Dornan,James.Dornan.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10761,Glasgow Cathcart,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35942003780,,,Q10658,Q1458360
fd6c2fca-54ac-4a63-90e2-f56b74033737,Jamie Greene,Jamie Greene,Jamie.Greene.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10838,West Scotland,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35681770981,,,Q3243587,Q2564353
6c23b571-3c7f-47d3-a8ad-a4efd37cabec,Jamie Halcro Johnston,Jamie Halcro Johnston,Jamie.HalcroJohnston.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10718,Highlands and Islands,5,2021-05-08,http://scottishparliament.thirdlight.com/file/44183378552,,,Q3243587,Q1549306
1ac34a75-26d0-4fb0-930f-66ea44505bbf,Jamie Hepburn,Jamie Hepburn,Jamie.Hepburn.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10738,Cumbernauld and Kilsyth,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35820938486,,,Q10658,Q1143732
a4752b6e-ab1b-405a-b9a0-ae41f6a1c553,Jenni Minto,Jenni Minto,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10729,Argyll and Bute,5,2021-05-08,,,,Q10658,Q652587
4c31a72f-4dab-458e-8963-f7f5b7f93b49,Jenny Gilruth,Jenny Gilruth,Jenny.Gilruth.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10825,Mid Fife and Glenrothes,5,2021-05-08,https://scottishparliament.thirdlight.com/file/37911815221,,,Q10658,Q999244
92236e8c-1819-4e31-9004-a88b3da2065d,Jeremy Balfour,Jeremy Balfour,Jeremy.Balfour.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10836,Lothian,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783688260,,,Q3243587,Q1871077
d14a5447-9120-456d-b675-fe14db4e486b,Jim Fairlie,Jim Fairlie,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10830,Perthshire South and Kinross-shire,5,2021-05-08,,,,Q10658,Q1512696
02923b46-f8f9-42f5-8b81-911a7213b0a9,Joe FitzPatrick,Joe FitzPatrick,Joe.Fitzpatrick.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10810,Dundee City West,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35800493586,,,Q10658,Q1265524
82f98661-00de-439d-821c-66604ec904ff,John Mason,John Mason,John.Mason.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10767,Glasgow Shettleston,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35820937486,,,Q10658,Q1529535
251250ac-4520-4eed-bf39-05eb127e487e,John Swinney,John Swinney,John.Swinney.msp@parliament.scot,JohnSwinney,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10829,Perthshire North,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35943496226,male,Q333811,Q10658,Q124813
85892e25-c085-422d-b31e-6d274c3c0d1a,Karen Adam,Karen Adam,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10804,Banffshire and Buchan Coast,5,2021-05-08,,,,Q10658,Q806431
671519f2-e977-4320-865a-15440802450d,Kate Forbes,Kate Forbes,Kate.Forbes.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10834,"Skye, Lochaber and Badenoch",5,2021-05-08,http://scottishparliament.thirdlight.com/file/35942002221,,,Q10658,Q2293327
05475ebe-de58-43f1-9bca-6280de1be93a,Kaukab Stewart,Kaukab Stewart,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10763,Glasgow Kelvin,5,2021-05-08,,,,Q10658,Q1529510
22d0a5fd-ce1b-47db-bc9b-8510bd142583,Keith Brown,Keith Brown,Keith.Brown.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10806,Clackmannanshire and Dunblane,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35960260789,,,Q10658,Q1094628
9fea58e5-c5b9-45ba-bc02-81d6a2eea878,Kenneth Gibson,Kenneth Gibson,Kenneth.Gibson.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10739,Cunninghame North,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35855484389,male,Q944741,Q10658,Q1144044
7d51a021-9a0f-4946-8efa-a04df4ea26fa,Kevin Stewart,Kevin Stewart,Kevin.Stewart.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10724,Aberdeen Central,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35818497490,,,Q10658,Q319474
7584943f-49bd-43a6-9370-6f5c99879f3b,Liam Kerr,Liam Kerr,Liam.Kerr.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10721,North East Scotland,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783687854,,,Q3243587,Q1647853
09685427-5ccd-4914-9509-fd4f0fea7147,Liam McArthur,Liam McArthur,Liam.McArthur.msp@parliament.scot,,,Liberal Democrat,d0527c28-097e-48ba-bcb2-fa5a61478f20,uk.org.publicwhip/cons/10784,Orkney Islands,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35855661618,,,Q3250438,Q1248274
e852c6da-4ca2-43d7-8ed5-30c92ba0eee0,Lorna Slater,Lorna Slater,,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10836,Lothian,5,2021-05-08,,,,Q1256956,Q1871077
5d30048f-6e60-4e31-9d30-89caafe38e32,Maggie Chapman,Maggie Chapman,,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10721,North East Scotland,5,2021-05-08,,,,Q1256956,Q1647853
ae4372c0-e866-4291-a3e6-90954facc361,Mairi Gougeon,Mairi Gougeon,Mairi.Gougeon.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10802,Angus North and Mearns,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35921454674,,,Q10658,Q544582
7c980635-6489-4ec5-87ff-d953c9cc3b6f,Maree Todd,Maree Todd,Maree.Todd.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10805,"Caithness, Sutherland and Ross",5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783691275,,,Q10658,Q1026011
b5ebe8c4-0675-4c27-8e96-d823f08ab71f,Marie McNair,Marie McNair,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10735,Clydebank and Milngavie,5,2021-05-08,,,,Q10658,Q1103746
0d67d0ee-700c-4fd9-b0d9-bed2ccb78bc6,Mark Griffin,Mark Griffin,Mark.Griffin.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35855660595,,,Q3179541,Q1053991
80812ff2-e70b-4d22-82ec-423d1537207b,Mark Ruskell,Mark Ruskell,Mark.Ruskell.msp@parliament.scot,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35781781662,,,Q1256956,Q1931762
2602eac1-eeb1-4bef-9f6e-e9f4947b1f6e,Martin Whitfield,Martin Whitfield,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10837,South Scotland,5,2021-05-08,,,,Q3179541,Q1749544
37e3bcfd-4659-4220-9ec4-6b40433aa5e7,Maurice Golden,Maurice Golden,Maurice.Golden.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10721,North East Scotland,5,2021-05-08,http://scottishparliament.thirdlight.com/file/35783687661,,,Q3243587,Q1647853
