name,id
Andrew MacKinlay,6029ba10-f22f-4839-9a2a-e0bd0caf57c4
Andrew Miller,b1b319d0-6482-45dd-83cc-d1cab5138f2a
Andrew Mitchell,6a96c3e2-c057-4bff-8d51-9df52706a58f
Andrew Murrison,eab527c8-fd11-4147-b06c-26c8cd26d50c
Andrew Pakes,1629032a-c0b9-4fc7-9448-af91e9fe82ef
Andrew Pelling,0f3877fb-838c-4857-b8b1-d168e3ed7b3b
Andrew Percy,f0bb615f-c584-4850-a64e-e87de40d169a
Andrew Ranger,4148d68e-319f-4cec-b275-bcc1f4667ce4
Andrew Rosindell,c0b4d2cb-7428-48e5-affb-6eef195eec68
Andrew Rowe,bc049ee1-6bc7-4bf6-b059-7a63a4f20f20
Andrew Selous,f3098f63-f37a-4bae-98a6-3b9b642a1723
Andrew Slaughter,ee686849-6bac-4b9b-8ac2-45f235790a6c
Andrew Smith,715cbcaa-1a45-4ee6-b516-eb7e01842e45
Andrew Snowden,a172d1c6-391a-41c5-847e-f8647847eacc
Andrew Stephenson,89bf3cbb-185e-4df8-a2fc-eae689bb567d
Andrew Turner,07779ad8-642f-4a99-89ef-ab05d7fb4b63
Andrew Tyrie,a2daa008-28da-4d0c-87aa-dc2df5e03ed2
Andrew Welsh,b8ed2db8-074b-4d39-8252-b9243348b0db
Andrew Western,d0d0c1cd-00c6-4f30-a58a-0f03c6b53093
Andy Burnham,3a971340-a3ce-4fe2-8afe-835717350e5d
Andy Carter,f7f0988a-a6b4-4977-8941-f69286c572dd
Andy King,5ffacb3d-ead4-40ef-a677-fccb70bfa365
Andy MacNae,d75873eb-180b-4bb2-a225-fe397f6f718e
Andy McDonald,3879b6fc-76b7-498e-867b-55500d8ed286
Andy Reed,570cc0e3-6f4d-4f6a-9085-6445a36e9859
Andy Sawford,a5746720-c5ad-4ebf-8e43-4a1862ef272e
Andy Slaughter,ee686849-6bac-4b9b-8ac2-45f235790a6c
Angela Christine Smith,9490e688-6578-4a6b-9ecb-949da9611df7
Angela Crawley,ef126943-a50e-4c68-a274-c0a9c7bff151
Angela Eagle,f7d231bd-b934-4fc2-95ea-575599e4b017
Angela Rayner,4a44a084-312c-436c-a8f5-7cf395960af0
Angela Richardson,d6a818b7-7e93-41b9-a198-8b383553a04d
Angela Smith,9490e688-6578-4a6b-9ecb-949da9611df7
Angela Watkinson,29aa8774-ba80-409c-a2c8-1830d1076db2
Angus MacDonald,0363813d-58f9-4ccf-b31b-1699ce4fd18b
Angus MacNeil,4ae8682a-726d-4641-b579-4ed1972b9e30
Angus Robertson,e88fc8ab-06a9-4601-8d79-d03bb0919068
Ann Clwyd,f9b9309e-bacb-43e5-8a37-eddd62230f5d
Ann Coffey,3c805a64-2049-41fa-b454-7aa60d7bd4f3
Ann Cryer,f1b64c9b-25cc-41be-8e9a-0829961e56fe
Ann Davies,e1c5d94d-3abf-4d18-87eb-7734b7a084d6
Ann Keen,c9ce9225-38fc-4815-81a4-b45e5bb903ba
Ann McKechin,66b5be30-9ded-4389-a721-4d36303342dd
Ann Widdecombe,8deac079-4631-4721-a7ec-4337f9d891e8
Ann Winterton,769e0c50-13d6-436e-ae64-a62ff4ed50da
Anna Dixon,5e808b60-9256-4ba0-b20a-5b920fc499c0
Anna Firth,5e735048-aa31-415e-a993-29d2bf290815
Anna Gelderd,a6b5fd6d-19d5-4621-b32f-27253651e09b
Anna McMorrin,006b3030-8eb4-4cbe-b433-5137f67df741
Anna McMorrinová,006b3030-8eb4-4cbe-b433-5137f67df741
Anna Milton,a590aa6e-215e-473d-80af-f0f048ac109b
Anna Sabine,1bc4ffca-b503-4552-8c35-b75c8dacbf74
Anna Soubry,150dd3ad-d13e-468f-b9a5-b0ee4b5411bf
Anna Turley,7bbbe3f0-d2ab-4bfc-b0a6-316efcbe8a50
Annabelle Ewing,c2003b5e-0c44-4e54-9eb8-771ff626d283
Anne Begg,7e632a66-b4a1-47e8-99b0-88cdb1821f8a
Anne Campbell,19d334b7-e46d-4627-ad4a-cf9e0cbf19e3
Anne Main,fea6ed03-3a0a-44b4-b5ba-3a6560a56b95
Anne Marie Morris,8d0fe78e-0c69-44f1-abaa-8aa498f926ec
Anne McGuire,24f8e639-37fe-4521-a19e-6bcc0cb55f3c
Anne McLaughlin,a7e26e91-658f-45e5-8019-237acb507928
Anne Milton,a590aa6e-215e-473d-80af-f0f048ac109b
Anne Moffat,c378b98e-6e5e-453d-a4d6-f992f82c2a49
Anne Snelgrove,80d752fa-bbe3-4411-b924-4c62d1d88f74
Anne-Marie Trevelyan,579e4258-c7a6-464a-bd14-fe065a50ba7f
Anneliese Dodds,9623656a-f3cf-4286-a6cf-68cf41d417f0
Anneliese Midgley,4ed27dac-a1a4-4a6e-972f-3aba6c993967
Annette Brooke,52f46312-fdb4-46e8-a62b-a77d7aae791c
Anthony Browne,b4609af2-080a-48cc-8644-42a135c5fe55
Anthony D Wright,bef17b95-5772-47ca-859d-db636aae8e6d
Anthony Mangnall,53631d5e-1d10-4805-9a12-405f27641195
Anthony Steen,9e2fb860-850f-4362-9468-c9858bd3049a
Antoinette Sandbach,dd91014c-9a03-4e25-bdcc-d4d032717ab1
Antonia Bance,051d7a89-de83-4fcd-a057-eaf74e1105a8
Antony Higginbotham,a1c6bd40-81f2-49a1-a4d5-9a0bf0c2f830
Anum Qaisar,bbb2d7af-6b97-4ebc-8c2d-2a473f605a3c
Aphra Brandreth,19f6e828-f8a6-46e4-9cdb-818b7a844e28
Apsana Begum,f43dc60e-c711-478a-a311-e3590de9025b
Archie Norman,19623ca6-b345-483d-90cf-99ffff46ceb3
Ashley Dalton,e5e18388-a6ef-4418-abf3-46443e8aaa9a
Ashley Fox,91989487-f726-45f2-a770-d29f208380eb
Ashok Kumar,c63c54dd-8995-440d-a5fb-d9198d733534
Audrey Wise,7d7a30d8-729b-4673-94cb-ef6d9e728291
Augustinus Mitchell,94d95897-e50d-437c-85c5-9b01ead07a2e
Austin Mitchell,94d95897-e50d-437c-85c5-9b01ead07a2e
Ayoub Khan,7d3e8d03-7ff8-4443-8720-8e0d4fedf2f0
Baggy Shanker,63a664ca-9bd6-43bf-8625-bcfd7e14ef5b
Bambos Charalambous,86fccf33-5b65-4a3a-b9e6-601400a01f46
Barbara Follett,d5401273-25a4-4acf-93a2-a891bc3e27fb
Barbara Keeley,fde77dfc-5be9-448f-8626-7a1ca46661e6
Barbara Roche,040af3f2-7c41-4bc2-91e4-202b6b941e83
Baroness Adams of Craigielea,c874f878-befe-4767-a35d-622a4f501d50
Baroness Anderson of Stoke-on-Trent,85976fc5-f307-40ee-85af-e64e779cec49
Baroness Armstrong of Hill Top,34086422-f0c0-4aea-9618-6a96b2d779b4
Baroness Blackwood of North Oxford,636d620f-6736-480d-b5b8-3fca387dd4e2
Baroness Boothroyd,540c2946-d2fc-4d74-a3ea-560d39c530ac
Baroness Bottomley of Nettlestone,c6cc7ab1-6229-49cc-a571-c054eff13458
Baroness Bray of Coln,1f1a16f3-9541-4123-8ea3-159eac5a2228
Baroness Browning,7f6e8710-def6-453d-912c-b8bb9347a227
Baroness Burt of Solihull,2aa3a984-6047-4a26-81c6-770eda29d1b0
Baroness Chapman of Darlington,77703884-26c0-4da7-9144-636f933ed022
Baroness Clark of Calton,27352be9-c266-498d-8303-f3ce61c30d59
Baroness Clark of Kilwinning,b334c087-9c78-4a07-8334-afca3ce94e21
Baroness Corston,3b46fdf9-eeaa-422f-8dd9-559bb3c76e99
Baroness Featherstone,8af26c3b-c200-427d-9eae-fa32236aad5c
Baroness Fullbrook,073eaa7a-f3a1-4632-897b-24dc8ed3eec5
Baroness Golding,207e6310-58ad-47b7-955f-7611e45a06ee
Baroness Hayman of Ullock,c28bea21-1734-440f-a67d-aa794d2ca6c4
Baroness Hoey,eeaa59eb-d9df-4780-9dd0-a0a887848c89
Baroness Hughes of Stretford,7089927b-a82f-4e8e-885c-e1e02e832af6
Baroness Jowell,6541f391-b348-4591-a261-f5ed628e7e03
Baroness King of Bow,1c779600-b281-43c7-bd76-4038ea19f5e3
Baroness Kramer,c958586a-ea2d-4af9-b463-ae17c898ef73
Baroness Liddell of Coatdyke,4e12bfed-3f6e-4233-9110-548f3d8138a1
Baroness McIntosh of Pickering,8d472b5f-03af-49ca-aeb2-ff7be333a821
Baroness Michie of Gallanach,1ab9a1a7-39bb-46da-9372-6950b9599037
Baroness Morgan of Cotes,bd85fce9-af0c-4ad8-a2ac-be62e0e086a7
Baroness Morris of Yardley,0e9df3c0-8a92-4a06-bf83-72ada7e8c812
Baroness Primarolo,234ac83e-4b22-4157-a32f-acce2d68df3a
Baroness Ritchie of Downpatrick,cb538510-f1f8-43b2-b309-206baba7b892
Baroness Shephard of Northwold,d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87
Baroness Smith of Basildon,724635db-7334-4185-a693-1e6c77a314e9
Baroness Stuart of Edgbaston,24edfa54-41b2-4518-a16d-f084f09330c8
Baroness Taylor of Bolton,72b82ec8-23c2-4849-a66f-a4d49e0a6203
Baroness Tonge,d41994c4-adc8-4767-a180-202764461910
Barry Gardiner,e2f9259f-fca5-4202-9aba-4d8272e433d5
Barry McElduff,b008e40c-6fe0-4bbe-8a4a-7363cce76d67
Barry Sheerman,de0fa8f6-01c6-4675-82ae-9ad986f2f2c0
Bayo Alaba,daad3efa-e588-48d6-9a99-50d6f55f5786
Beccy Cooper,bab5b333-da5f-4070-9bc6-2c13799ef5c0
Becky Gittins,152eaba6-13d4-44d4-a273-d3460a7ebb52
Bell Ribeiro-Addy,29968a7b-0848-4bf9-ab97-52c6202a8c2d
Ben Bradley,1a835662-0212-4592-9dba-7de0b7997417
Ben Bradshaw,0b03d9ac-ba9b-4d38-9b2d-286da94b66b1
Ben Chapman,4119c62f-835a-4e3c-bb18-9821f845c66a
Ben Coleman,4f7a2000-e59f-4d72-a305-95098877e80a
Ben Everitt,a01b1f2d-bd2a-453b-9292-d744136fc774
Ben Goldsborough,85de322d-b67c-4e36-9aa7-41410a887976
Ben Gummer,afd1b17c-a54f-4d55-8f55-b0ed644781f3
Ben Howlett,7325e2f5-c02d-4e07-b953-2c4759c65951
Ben Lake,75e89afa-920d-4a89-8040-f9b222e363c8
Ben Maguire,6d138cc6-d1eb-48c0-8de9-3fdaa340be3c
Ben Obese-Jecty,e2f67345-5df9-4b61-868f-f8e441e47d64
Ben Spencer,51b298f6-8657-4b58-99ad-92d14e5e79f1
Ben Wallace,4bee9459-4d49-4453-a70d-1e58446856ea
Benjamin Obese-Jecty,e2f67345-5df9-4b61-868f-f8e441e47d64
Bernard Jenkin,b7ab8e13-da59-40c6-a47e-79dcf209a54d
Bernie Grant,c4902d7f-0db1-44f7-a1e5-99791f20ad4b
Beth Winter,9baf0799-784f-403c-a822-f38d2646a5b6
Betty Williams,c401c13e-14d7-4d2e-878e-a616609c6b71
Bill Cash,cd242fc0-2af0-417c-a059-a94e7b2940c6
Bill Esterson,8d2dba2b-6881-47a1-8fec-562179e686a2
Bill Etherington,95ced62e-59e0-4159-a1b0-9b2b3a0dc873
Bill Grant,36a510d2-95aa-418f-a2eb-a2ea531c428e
Bill Michie,a90a4ae3-c9c3-42ac-8d43-ca2180793db4
Bill O'Brien,e0fa8be9-c754-4a0d-a0f7-5af7c4ad57f8
Bill Olner,6cce0d22-380d-4220-bee9-abe59a61f1b2
Bill Rammell,6eeb6625-0cea-45f5-92aa-2d975808f27d
Bill Tynan,4cf2ccf6-6acb-4c57-a389-1dcdf7dbca6f
Bill Wiggin,e38334f8-2c69-44d7-aa9c-9d1039d98e44
Bim Afolami,cfd71475-2ae4-4cc8-b575-0101456a484c
Blair McDougall,aba54b23-d5d0-4a09-a8b1-35fa8d6b32ff
Blake Stephenson,2934a7d9-553b-4cb7-a632-cc429d07a819
Bob Ainsworth,5acec5d9-cf20-48f4-892e-017816d77293
Bob Blackman,6dda191c-7471-409d-a254-4f229ef684c6
Bob Blizzard,28858b88-6ff7-4697-8c6f-737bb603ce09
Bob Laxton,884e7bd4-8142-4b94-ad3d-0195e5bb7fdd
Bob Neill,faebd21b-ea1e-4a94-99ef-09149e8457e0
Bob Russell,ac0af147-f8fc-46aa-89ff-efb649e07172
Bob Seely,ba9576bf-55b1-4c03-a12d-701de922f73a
Bob Spink,5065a6ee-0b7f-4d20-b5bc-70c97ce6048c
Bob Stewart,dc191a69-dce8-4faa-8926-d7d3a6bb5723
Bob Wareing,44fdbc58-a3c1-4588-8473-611a50fa76f2
Bobby Dean,680febaa-643d-4465-8c20-094b4438876b
Boris Conson,2052c5d9-af0a-443e-ac35-98eb0cf40f80
Boris Džonson,2052c5d9-af0a-443e-ac35-98eb0cf40f80
Boris Johnson,2052c5d9-af0a-443e-ac35-98eb0cf40f80
Boriss Džonsons,2052c5d9-af0a-443e-ac35-98eb0cf40f80
Bowen Wells,fa5133f7-311c-4a68-a929-42948cf64632
Bradley Thomas,1b5dffee-07aa-4ede-a0ed-46c493a72e31
Brandon Lewis,48e07428-aff9-4cf1-ad51-29490b85d907
Brendan Clarke-Smith,1d8a8435-a0ce-4eb8-8f8a-c21b1ed0c0cd
Brendan O'Hara,e2765f91-1570-40a9-a26e-08cec632e2ba
Brian Binley,b6f4dcb2-f8e5-4626-9739-9d80fe90ff15
Brian H Donohoe,e3a5f695-9c50-4d35-b05c-69672eca5af5
Brian Iddon,155ae63b-f59e-4b3a-a3a4-72a175c2bbfe
Brian Jenkins,28e896c1-cb9c-4f2f-b4d0-f42e0977efe4
Brian Leishman,6bc1f2fd-2d37-4e66-a8db-404f243d08a3
Brian Mathew,84d0c72c-cb0b-409d-b442-dc2e562d33dd
Brian Sedgemore,1ab811f9-fea7-4a9c-9131-3c024206dbf2
Brian White,bfd2b082-2795-4d08-bc7e-23db65757d72
Brian Wilson,cdbe6ecf-7815-498c-90a6-da9ad886d858
Bridget Phillipson,1c7ee5e0-df60-4fd3-95f7-cdf5d51fe9cb
Bridget Prentice,761b3cd3-b7f8-44dc-8dde-697e46c181ab
Brooks Newmark,80f5d89f-6f79-4c49-9e15-6bbd526d1912
Bruce George,d972610a-0d6a-4dfe-871a-d38c863bf2dd
Byron Davies,1bff3184-0dd5-4732-8c1f-e54a63631fa8
Callum Anderson,c4ef2874-add1-47f6-a924-32af32c7275f
Callum McCaig,d83ab664-a71a-4751-aac5-4dfdfb9097cc
Calum Kerr,8777f6e1-d287-4614-9182-32e1af0388c6
Calum MacDonald,e1642f82-040c-4b22-bdb8-5b88291b431d
Calum Miller,6612cc72-4147-4b10-b23e-370211caf0d6
Calvin Bailey,fb5d2e67-9135-4174-8d32-7feadfa56a62
Cameron Thomas,944fc1d7-f737-47b9-8b2b-d0aec7ad9a22
Candy Atherton,f3f17430-5661-4afc-94a5-8a0ec83fa485
Carla Denyer,15b03049-bc7b-4169-a88c-08aeb73f33a9
Carla Lockhart,abff4c96-9654-4fa8-b62a-14155060aa5c
Carol Monaghan,a5c9db5a-f00a-4dc2-a249-88b3e4f2114d
Caroline Ansell,73dac980-b3f1-4e5e-88a8-37c7e9d2f3cd
Caroline Dinenage,014d5b06-71f0-469b-b02c-994885f00e0a
Caroline Flint,9a325a73-0f25-4be0-8bfa-e0c495b6f2c5
Caroline Johnson,cc09dec7-d157-43ea-a3dd-9805753c2e17
Caroline Lucas,33830a63-b769-4dc0-8d8d-4e365e0dc601
Caroline Nokes,3decc38c-a5c9-4e4e-bc09-5a37cc259ee4
Caroline Spelman,f613eb5e-b24c-438e-aac4-d0e6c58179dc
Caroline Voaden,7aff3493-b575-4987-bd82-d58aa842d1e3
Carolyn Harris,c62d6df4-cd97-449f-b4d5-528ae42490f3
Cat Eccles,2a6eaacc-0bc6-4ce9-b1ba-ce1125935342
Cat Smith,b190b6bf-8adc-484d-aabb-d2e0dd7399ce
Cathal Mallaghan,ac865f06-4174-44ba-8168-30c081d6b051
Catherine Atkinson,b7be51c0-3f0f-4ea5-87bf-e974e66486b3
Catherine Fookes,fa912250-00eb-496b-b14e-49e42335f487
Catherine McKinnell,ad76754d-647b-4577-8069-f1a142706264
Catherine West,1fb3d066-9628-4c13-92cc-b3bad9ab8bf3
Cathy Jamieson,f56d3c51-8281-4b0d-b20f-6193bc2e0d1e
Cecil Walker,3598a709-1626-488c-8b27-836a22403c19
Celia Barlow,21cc6a9d-f7ba-4ec0-8d2e-f680e0aa1488
Charles Clarke,ebf25781-c9e2-4971-8af4-f4ba03d40724
Charles Hendry,99f5142c-f989-4987-b307-71deb2ec8c5b
Charles Kennedy,f4005293-d951-4781-9f4c-db7d0cc8a91e
Charles Walker,73262390-0df5-4436-8347-cb8546388a8f
Charles Wardle,cb18f46d-2da7-4ecc-b0ff-a75605e84d88
Charlie Dewhirst,37244f64-1a0e-41cf-acc8-4d11ab3b99a5
Charlie Elphicke,76c66475-c9ad-4934-adde-9070bc9d8aed
Charlie Maynard,72d236a3-4148-4a8a-b9e8-b5218ecf6292
Charlotte Atkins,62e2d0cd-36ca-4d0e-84fc-2a64ab659808
Charlotte Cane,381bbc1d-6e35-4f74-a29e-1a71d0987045
Charlotte Leslie,d18e3bdf-cc90-49aa-8db9-80f7f64efec0
Charlotte Nichols,fce34dfb-9cc4-4327-9412-8f31b93702fb
Cherilyn Mackrory,46269371-e92a-44ee-abad-adf45be2a92e
Cheryl Gillan,d5870570-ad42-45fc-9734-412de84c75de
Chi Onwurah,4d569089-2d17-4f8b-bd9a-5e751959dee7
Chloe Smith,75202701-7c72-4eff-aeda-a74106afb3bb
Chris Bloore,1286b01d-a0d6-40e7-b6d2-a13035ad8ee7
Chris Bryant,23d74d7d-3cdb-4e4c-bb3f-f96769998a6d
Chris Clarkson,2c461d9c-d749-4ff7-8543-461eebe2a590
Chris Coghlan,b94b9a46-c393-4644-a3c9-99d3c9d86ee9
Chris Curtis,16363f68-8096-4c25-a52c-dcfa0b994ad1
Chris Davies,269a61ed-fda4-42b9-834b-d673ae74811c
Chris Elmore,14527992-e8b9-4280-a411-4dc5a87abd80
Chris Evans,4a7013ef-5bc9-4830-a845-6e5ca9decd65
Chris Grayling,c72c9887-92f5-46c6-8d69-6210493213eb
Chris Green,aa927675-7c05-49cc-b0c9-5788f54a4afa
Chris Hazzard,d2131831-a6eb-4dbc-a1a0-01dd453ff6ff
Chris Heaton-Harris,e9c5d397-5fcf-442c-b27b-cf9d9791ccf1
Chris Hinchliff,440365b2-05ca-437a-9e97-a8b14b4c0c55
Chris Kane,ae836fce-f103-4bc1-bfc8-0a931aeac770
Chris Kelly,79ac228a-d986-40c5-870a-b3eed111d428
Chris Law,e7e1fd88-d30c-4fcd-977c-dfaba881dec0
Chris Leslie,b7258066-47bf-428e-800b-ae9e15c8c27e
Chris Loder,10e940ee-d953-4f0a-9136-32feb47351c0
Chris Matheson,db10949c-98f9-441a-af39-960b86e4ba33
Chris McCafferty,fdb006af-5e40-41a9-bbba-94267e76dbd3
Chris McDonald,954c36e5-39fb-40bd-ad9e-5dfe47039353
Chris Mole,29fadfd7-e2d0-4a8a-b3df-7fa0b958a37f
Chris Mullin,1f1dfb8a-3ea1-40ad-9a82-8b7d37643733
Chris Murray,fe409674-10f4-4db5-91f1-6cfa6c6a97ea
Chris Philp,43ddc909-d1d2-4517-91dd-dfe7f01f9d86
Chris Pond,d5e5e3d6-36d2-4fd4-af9c-5cbc6fc753f5
Chris Ruane,873c0f5f-c92e-4be3-b5a3-5607b0ac1680
Chris Skidmore,91996363-564b-4b90-bece-bc93ae413949
Chris Stephens,d081b82a-cddd-4f56-88b3-627162109889
Chris Vince,3c72b376-a59d-4f76-a05b-c30facdff802
Chris Ward,c730fefb-31c8-4f25-b0f4-05bd7874f6aa
Chris Webb,58f6c743-8302-4800-bd36-f9dd7418a3a3
Chris White,b7a6c3b0-4902-45f5-a89b-de09a329287a
Chris Williamson,bbe0109f-8490-4565-8dc0-3026d7712e9a
Christian Wakeford,be64d8a4-28bf-4602-9014-d196f6a32c7b
Christina Rees,8a62d928-8fde-4cd5-95a3-bab4c01b6e2a
Christine Butler,1a4791ff-10cf-4c80-ad1e-66fb88ab77ca
Christine Jardine,4eb7ceb0-25db-4773-8b94-84df77e5e9a9
