id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
99995d63-b32c-48e6-9863-cdc42879e399,Delyth Jewell,Delyth Jewell,Delyth.Jewell@senedd.wales,DelythJewellAM,,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,ff168f40-b756-4eab-a36e-900066b7cde3,South Wales East,6,2021-05-08,https://business.senedd.wales/UserData/7/0/2/Info00005207/bigpic.jpg,female,Q60658323,Q10691,Q7568768
22f2adad-3eca-4e5d-a946-7bea3174ef29,Elin Jones,Elin Jones,Elin.Jones@senedd.wales,ElinCeredigion,,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,9beb7368-d010-4bf3-aed5-9a566f845474,Ceredigion,6,2021-05-08,https://business.senedd.wales/UserData/2/6/1/Info00000162/bigpic.jpg,female,Q5361084,Q10691,Q5064122
704a4db1-134c-4aa1-aab4-6b54338b5d66,"Eluned Morgan, Baroness Morgan of Ely","Eluned Morgan, Baroness Morgan of Ely",Eluned.Morgan@senedd.wales,Eluned_Morgan,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,dbb23b11-d692-4851-ad96-87fc78d6a4c2,Mid and West Wales,6,2021-05-08,https://business.senedd.wales/UserData/0/7/9/Info00004970/bigpic.jpg,female,Q336521,Q832685,Q6841063
9f0754e3-c424-4460-a9a4-83c0f7b9e0d6,Gareth Davies,Gareth Davies,Gareth.L.Davies@senedd.wales,GarethDaviesVoC,GarethDaviesMS,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,e7be15c2-65a2-44a0-9cf5-d53c92970143,Vale of Clwyd,6,2021-05-08,https://business.senedd.wales/UserData/1/7/5/Info00008571/bigpic.jpg,male,Q106754536,Q7981882,Q7909529
08254a5f-fd4a-4aa9-b404-5df06c854c71,Hannah Blythyn,Hannah Blythyn,Hannah.Blythyn@senedd.wales,HannahBlythyn,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,1cf258c1-e57d-4ae4-a424-0234ff1645d9,Delyn,6,2021-05-08,https://business.senedd.wales/UserData/2/1/1/Info00005112/bigpic.jpg,female,Q24039145,Q832685,Q5254972
a042c8cb-a212-4615-ba9f-eccb9eedc4d4,Hefin David,Hefin David,Hefin.David@senedd.wales,Hef4Caerphilly,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,768bc023-3097-474f-afc4-239d1108e286,Caerphilly,6,2021-05-08,https://business.senedd.wales/UserData/3/1/5/Info00000513/bigpic.jpg,male,Q24040034,Q832685,Q5016924
8a48ab6c-131d-4147-99fb-c2126cff6dcc,Heledd Fychan,Heledd Fychan,Heledd.Fychan@senedd.wales,Heledd_Plaid,HeleddFychanPlaidCymru,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,976db739-babc-46ea-b08d-fccc212f722d,South Wales Central,6,2021-05-08,https://business.senedd.wales/UserData/6/2/4/Info00000426/bigpic.jpg,female,Q18535625,Q10691,Q7568764
e10df87f-fe38-4e82-aaed-2bda6fa0da65,Huw Irranca-Davies,Huw Irranca-Davies,huw.Irranca-Davies@senedd.wales,huw4ogmore,huw.irrancadavies,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,3b73dd22-6bee-4ce1-be54-a74ff532e502,Ogmore,6,2021-05-08,https://business.senedd.wales/UserData/3/5/0/Info00005053/bigpic.jpg,male,Q691388,Q832685,Q7080136
d102ca51-5d5a-47dd-b12f-9c2a3005076e,Jack Sargeant,Jack Sargeant,Jack.Sargeant@senedd.wales,JackSargeantAM,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,5ee3a254-92b8-430e-9a2a-41a9f7a1b4cf,Alyn and Deeside,6,2021-05-08,https://business.senedd.wales/UserData/1/7/5/Info00006571/bigpic.jpg,male,Q47995095,Q832685,Q4738671
ce5be98c-f90c-46c8-acd6-b315d1673585,James Evans,James Evans,James.Evans@senedd.wales,JamesEvansMS,,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,89ddbb6f-126a-4eb5-984a-4de934b086f4,Brecon and Radnorshire,6,2021-05-08,https://business.senedd.wales/UserData/5/8/5/Info00008585/bigpic.jpg,male,Q106762245,Q7981882,Q4960088
e36c1a77-3a28-429b-baf0-01d81f6787f8,Jane Dodds,Jane Dodds,Jane.Dodds@senedd.wales,DoddsJane,janedoddswld,Welsh Liberal Democrats,b2f6b2f1-281c-464f-abc4-4e91a245ee0e,dbb23b11-d692-4851-ad96-87fc78d6a4c2,Mid and West Wales,6,2021-05-08,https://business.senedd.wales/UserData/3/8/9/Info00004983/bigpic.jpg,female,Q42846969,Q7981939,Q6841063
c51e3561-cacc-4d04-ac0b-49b4037e4969,Jane Hutt,Jane Hutt,Jane.Hutt@senedd.wales,JaneHutt,Jane.Hutt714,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,ca4c5e23-2a17-4683-ac95-1730bf961225,Vale of Glamorgan,6,2021-05-08,https://business.senedd.wales/UserData/6/5/1/Info00000156/bigpic.jpg,female,Q6152404,Q832685,Q7909545
1a0973b2-e9e8-4b6c-91a7-82099578d606,Janet Finch-Saunders,Janet Finch-Saunders,Janet.Finch-Saunders@senedd.wales,JFinchSaunders,,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,e37a0ab2-25c1-4abc-a252-33fce618a42f,Aberconwy,6,2021-05-08,https://business.senedd.wales/UserData/2/1/2/Info00000212/bigpic.jpg,female,Q6153343,Q7981882,Q4666807
d6560d36-c525-4e52-a85b-1035b7eab92b,Jayne Bryant,Jayne Bryant,Jayne.Bryant@senedd.wales,JBryantWales,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,1892aa93-74e4-4907-9687-47973bf9f611,Newport West,6,2021-05-08,https://business.senedd.wales/UserData/8/3/0/Info00005038/bigpic.jpg,female,Q24050178,Q832685,Q7019054
fd29b7cf-ca3b-4960-80f1-91c7ad2809df,Jenny Rathbone,Jenny Rathbone,Jenny.Rathbone@senedd.wales,JennyRathbone,jenny.rathbone,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,b9990319-e5fc-41bb-8c68-10a8d2774e9a,Cardiff Central,6,2021-05-08,https://business.senedd.wales/UserData/1/4/2/Info00000241/bigpic.jpg,female,Q16191105,Q832685,Q5038385
4656e912-817a-4814-91fa-d63cc963303a,Jeremy Miles,Jeremy Miles,Jeremy.Miles@senedd.wales,Jeremy_Miles,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,900b1f94-65d5-4a69-a53f-ccc653afea46,Neath,6,2021-05-08,https://business.senedd.wales/UserData/1/2/0/Info00005021/bigpic.jpg,male,Q24706040,Q832685,Q6984487
fbfce4de-0567-4d78-9d58-6e5831d9e271,Joel James,Joel James,Joel.James@senedd.wales,JoelJamesSWC,,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,976db739-babc-46ea-b08d-fccc212f722d,South Wales Central,6,2021-05-08,https://business.senedd.wales/UserData/7/8/6/Info00008687/bigpic.jpg,male,Q106774276,Q7981882,Q7568764
6479d91e-a46e-48c8-8345-09864655f76f,John Griffiths,John Griffiths,John.Griffiths@senedd.wales,JGriffithsLab,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,24a87923-5fdf-41a6-b255-fca47288f76f,Newport East,6,2021-05-08,https://business.senedd.wales/UserData/3/5/1/Info00000153/bigpic.jpg,male,Q6236400,Q832685,Q7018848
4874f776-d3de-47e6-a7c6-310d6094ce1a,Joyce Watson,Joyce Watson,Joyce.Watson@senedd.wales,JoyceWatsonAM,joycewatsonam,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,dbb23b11-d692-4851-ad96-87fc78d6a4c2,Mid and West Wales,6,2021-05-08,https://business.senedd.wales/UserData/2/8/1/Info00000182/bigpic.jpg,female,Q6297656,Q832685,Q6841063
62bb8346-df8f-44b4-bac3-b0fc3ebe4b9c,Julie James,Julie James,Julie.James@senedd.wales,JulieJamesAM,juliejamesMS,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,e3c8eca0-ebf7-49de-b3ea-3f0a559e8521,Swansea West,6,2021-05-08,https://business.senedd.wales/UserData/4/8/5/Info00000584/bigpic.jpg,female,Q6308284,Q832685,Q7653727
1d2c8e4c-6dd2-4991-99a9-6030ef37a879,Julie Morgan,Julie Morgan,Julie.Morgan@senedd.wales,JulieMorganLAB,JulieMorganAM,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,c123a958-c8fd-4881-b198-38c2b5c06310,Cardiff North,6,2021-05-08,https://business.senedd.wales/UserData/5/4/2/Info00000245/bigpic.jpg,female,Q6308404,Q832685,Q5038453
54bf56c5-f61f-4827-9fe3-5d49650bbf59,Ken Skates,Ken Skates,Ken.Skates@senedd.wales,KenSkatesAM,KenSkatesMS,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,080b66df-b506-4e70-a60a-a285169e14e2,Clwyd South,6,2021-05-08,https://business.senedd.wales/UserData/7/6/2/Info00000267/bigpic.jpg,male,Q6388501,Q832685,Q5136797
c8b1b17a-0683-4b54-8548-6c99e529f4c5,Laura Anne Jones,Laura Anne Jones,Laura.Jones@senedd.wales,LauraJ4SWEast,,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,ff168f40-b756-4eab-a36e-900066b7cde3,South Wales East,6,2021-05-08,https://business.senedd.wales/UserData/2/6/5/Info00004562/bigpic.jpg,female,Q13129493,Q7981882,Q7568768
34594394-8bb7-47b9-9679-f4c984e76ec9,Lee Waters,Lee Waters,Lee.Waters@senedd.wales,Amanwy,leeforllanelli,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,1886ccf2-4216-45d7-848e-647bd41afa00,Llanelli,6,2021-05-08,https://business.senedd.wales/UserData/8/7/9/Info00004978/bigpic.jpg,male,Q24039661,Q832685,Q6661286
3396369e-5e6b-4c2b-99ee-0c7f3cce0018,Lesley Griffiths,Lesley Griffiths,Lesley.Griffiths@senedd.wales,lesley4wrexham,lesley4wrexham,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,4ef1bdca-47c1-4f24-89ec-240864e6ed8d,Wrexham,6,2021-05-08,https://business.senedd.wales/UserData/4/5/1/Info00000154/bigpic.jpg,female,Q6530486,Q832685,Q8038114
0c9cf09f-a09c-47f9-a641-6d0dbb23110c,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr.Gruffydd@senedd.wales,LlyrGruffydd,LlyrGruffydd,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,167f4c5b-a21b-4a2f-964f-c75dab4590bf,North Wales,6,2021-05-08,https://business.senedd.wales/UserData/5/2/4/Info00000425/bigpic.jpg,male,Q6662955,Q10691,Q7057143
78ba6dde-bb34-44a6-b63b-643605d0a960,Luke Fletcher,Luke Fletcher,Luke.Fletcher@senedd.wales,LFletcher2510,,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,cc1cb63a-bc50-48b9-ab85-6510e15d4df3,South Wales West,6,2021-05-08,https://business.senedd.wales/UserData/4/3/6/Info00008634/bigpic.jpg,male,Q106814756,Q10691,Q7568795
761c8a03-f1cc-42a7-ba72-e6f34a82888a,Lynne Neagle,Lynne Neagle,Lynne.Neagle@senedd.wales,lynne_neagle,lynneneagle,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,8439c3e5-7cdc-49d8-b3ba-1b0f229a6e97,Torfaen,6,2021-05-08,https://business.senedd.wales/UserData/4/7/1/Info00000174/bigpic.jpg,female,Q6709399,Q832685,Q7825685
b9733257-c8d8-4be5-95bd-7690283acc54,Mabon ap Gwynfor,Mabon ap Gwynfor,Mabon.ap.Gwynfor@senedd.wales,mabonapgwynfor,mabonplaidcymru,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,7132ad05-c3da-4d05-84c5-8deccd0d0a8d,Dwyfor Meirionnydd,6,2021-05-08,https://business.senedd.wales/UserData/9/6/2/Info00000269/bigpic.jpg,male,Q13129862,Q10691,Q5318359
7c8ff158-c8b9-4d53-8b7b-0b368a709949,Mark Drakeford,Mark Drakeford,Mark.Drakeford@senedd.wales,MarkDrakeford,mark.drakeford.39,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,35fb73c8-49f2-40b5-a1e7-4da73e1d4173,Cardiff West,6,2021-05-08,https://business.senedd.wales/UserData/3/5/2/Info00000253/bigpic.jpg,male,Q6767407,Q832685,Q5038486
3a441cf2-fe19-442f-8b15-e544b8b8dc09,Mark Isherwood,Mark Isherwood,Mark.Isherwood@senedd.wales,MarkIsherwoodAM,markisherwoodMS,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,167f4c5b-a21b-4a2f-964f-c75dab4590bf,North Wales,6,2021-05-08,https://business.senedd.wales/UserData/7/5/1/Info00000157/bigpic.jpg,male,Q6768190,Q7981882,Q7057143
bb5b9df3-9e91-4a73-87be-22788ebe01cb,Mick Antoniw,Mick Antoniw,Mick.Antoniw@senedd.wales,MickAntoniw1,Mick.Antoniw,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,680ff789-c6ba-40f7-a0ec-6b02d98aa73e,Pontypridd,6,2021-05-08,https://business.senedd.wales/UserData/1/2/3/Info00000321/bigpic.jpg,male,Q6838044,Q832685,Q7228415
156c204a-9f5d-45dc-9d93-98eba05c5add,Mike Hedges,Mike Hedges,Mike.Hedges@senedd.wales,MikeHedgesAM,mike.john.hedges,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,f462189b-f677-4778-b359-3e436573801b,Swansea East,6,2021-05-08,https://business.senedd.wales/UserData/2/3/3/Info00000332/bigpic.jpg,male,Q6847187,Q832685,Q7653683
8955cf76-ec15-48d2-a31d-8a0932d1569a,Natasha Asghar,Natasha Asghar,Natasha.Asghar@senedd.wales,natasghar,,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,ff168f40-b756-4eab-a36e-900066b7cde3,South Wales East,6,2021-05-08,https://business.senedd.wales/UserData/6/3/3/Info00000336/bigpic.jpg,female,Q98968495,Q7981882,Q7568768
627b2521-6923-48b8-b2d4-48a673d1b824,Paul Davies,Paul Davies,Paul.Davies@senedd.wales,PaulDaviesPembs,PaulDaviesAMACPreseliPembrokeshire,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,e910148e-242a-479d-bfe4-8130b5761bdd,Preseli Pembrokeshire,6,2021-05-08,https://business.senedd.wales/UserData/5/4/1/Info00000145/bigpic.jpg,male,Q7150146,Q7981882,Q7240912
7e257362-e600-4d24-a177-495fa61c7aec,Peredur Owen Griffiths,Peredur Owen Griffiths,Peredur.OwenGriffiths@senedd.wales,PeredurPlaidAS,POwenGriffiths,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,ff168f40-b756-4eab-a36e-900066b7cde3,South Wales East,6,2021-05-08,https://business.senedd.wales/UserData/9/7/5/Info00008579/bigpic.jpg,male,Q106814646,Q10691,Q7568768
d3f2e06d-7a19-43ef-8d67-75cbac8874eb,Peter Fox,Peter Fox,Peter.Fox@senedd.wales,PeterFox61,,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,ba5b7d5e-59ac-40f6-bbba-64e9d52f7564,Monmouth,6,2021-05-08,https://business.senedd.wales/UserData/7/8/7/Info00004787/bigpic.jpg,male,Q106760138,Q7981882,Q6901044
d8d0d9d8-622e-43b7-b6bd-ab3fa2b69240,Rebecca Evans,Rebecca Evans,Rebecca.Evans@senedd.wales,RebeccaEvansAM,Rebecca-Evans-AM-252919211429832,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,704591fb-cd70-4ed8-96a1-ad76eba366ee,Gower,6,2021-05-08,https://business.senedd.wales/UserData/5/7/3/Info00000375/bigpic.jpg,female,Q7301733,Q832685,Q5590043
9ae99e20-a86b-491b-9221-605b75823ea3,Rhianon Passmore,Rhianon Passmore,Rhianon.Passmore@senedd.wales,Rhi4Islwyn,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,5fda6cf1-63a1-4467-bfa7-b8b9945c6722,Islwyn,6,2021-05-08,https://business.senedd.wales/UserData/1/5/6/Info00004651/bigpic.jpg,female,Q24035607,Q832685,Q6084441
9f3b8097-9c07-4039-a798-92e370f7398e,Rhun ap Iorwerth,Rhun ap Iorwerth,rhun.apiorwerth@senedd.wales,RhunapIorwerth,rhunynysmon,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,8b4d02f3-4f8b-458f-905b-99183a89a2c6,Ynys Môn,6,2021-05-08,https://business.senedd.wales/UserData/7/1/7/Info00002717/bigpic.jpg,male,Q14420732,Q10691,Q8054067
5966b5c2-0458-4b98-ba2b-4da38492debf,Rhys ab Owen,Rhys ab Owen,Rhys.abOwen@senedd.wales,RhysOwenThomas,,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,976db739-babc-46ea-b08d-fccc212f722d,South Wales Central,6,2021-05-08,https://business.senedd.wales/UserData/5/2/6/Info00008625/bigpic.jpg,male,Q106767394,Q10691,Q7568764
6f685ab7-551f-4512-a0d0-284cd6fac2ea,Russell George,Russell George,Russell.George@senedd.wales,russ_george,russelligeorge,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,9d16167a-6e9c-4f13-ad07-3585324f62bf,Montgomeryshire,6,2021-05-08,https://business.senedd.wales/UserData/3/0/3/Info00000303/bigpic.jpg,male,Q7381514,Q7981882,Q4243314
541a25f6-517f-464c-81b7-cc53742f4662,Sam Rowlands,Sam Rowlands,Sam.Rowlands@senedd.wales,SamRowlands_,SamRowlandsNW,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,167f4c5b-a21b-4a2f-964f-c75dab4590bf,North Wales,6,2021-05-08,https://business.senedd.wales/UserData/4/3/7/Info00008734/bigpic.jpg,male,Q106774280,Q7981882,Q7057143
304f1922-32ed-46ae-85c9-5e0d6e40dc13,Samuel Kurtz,Samuel Kurtz,Samuel.Kurtz@senedd.wales,SKurtzCWSP,SKurtzCWSP,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,852c2a41-c131-4e31-b0dc-d3051905cdc3,Carmarthen West and South Pembrokeshire,6,2021-05-08,https://business.senedd.wales/UserData/2/4/6/Info00008642/bigpic.jpg,male,Q106758061,Q7981882,Q5043210
263f4627-70d7-42bd-bf5e-d7f3215030fb,Sarah Murphy,Sarah Murphy,Sarah.Murphy@Senedd.Wales,sarah4bridgend,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,c4ed5aab-7650-48b6-a455-2791d205eeff,Bridgend,6,2021-05-08,https://business.senedd.wales/UserData/4/9/5/Info00008594/bigpic.jpg,female,Q106759834,Q832685,Q4966526
f9f92bae-8e67-4805-a284-5aac261614f0,Sioned Williams,Sioned Williams,Sioned.Williams@Senedd.Wales,Sioned_W,SionedWilliamsPlaidCymru,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,cc1cb63a-bc50-48b9-ab85-6510e15d4df3,South Wales West,6,2021-05-08,https://business.senedd.wales/UserData/0/7/6/Info00008670/bigpic.jpg,female,Q106766817,Q10691,Q7568795
aa8593bb-b92c-44ab-9c01-3cf894c00624,Siân Gwenllian,Siân Gwenllian,Sian.Gwenllian@senedd.wales,siangwenfelin,SianGwenllianACAM,Plaid Cymru,e07e997c-9ee8-48f8-b278-c7a372026296,9efca15d-9005-479b-9169-52effc167ed6,Arfon,6,2021-05-08,https://business.senedd.wales/UserData/1/8/9/Info00004981/bigpic.jpg,female,Q20570139,Q10691,Q4789158
22390164-fed9-4e40-9ef1-c08acff921cb,Tom Giffard,Tom Giffard,Tom.Giffard@Senedd.Wales,TomGiffard,,Welsh Conservative Party,89e51135-5b4f-480a-a931-654928c345bb,cc1cb63a-bc50-48b9-ab85-6510e15d4df3,South Wales West,6,2021-05-08,https://business.senedd.wales/UserData/3/3/7/Info00008733/bigpic.jpg,male,Q106774287,Q7981882,Q7568795
371d720b-33dc-4efe-ba22-6cb4999f1ffc,Vaughan Gething,Vaughan Gething,Vaughan.Gething@senedd.wales,VaughanGething,vaughan.gethingassembly,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,a5cbe142-884a-4539-b831-97a369ee2b7e,Cardiff South and Penarth,6,2021-05-08,https://business.senedd.wales/UserData/9/4/2/Info00000249/bigpic.jpg,male,Q7917285,Q832685,Q5038472
04bc51aa-6851-4636-8706-d3b7090c4643,Vikki Howells,Vikki Howells,Vikki.Howells@senedd.wales,VikkiHowells,,Welsh Labour,b3b881f7-f595-4fa7-9107-2382b33f0e70,cfa1c835-4714-4046-874c-666aea926fb5,Cynon Valley,6,2021-05-08,https://business.senedd.wales/UserData/7/0/1/Info00005107/bigpic.jpg,female,Q24045680,Q832685,Q5199989
